"";"Timestep";"DVS";"W";"dW";"LAI";"WRoots";"WLeaves";"WStems";"WStorageOrgans";"FRoot";"FLeaves";"FStems";"FStorageOrgans";"FAll"
"15";14;0,20875;80,4692783635957;9,21103363860147;0,497451674203304;37,6881793326318;28,2845822381305;13,9965167928334;0;0,3895;0,418955625;0,191544375;0;1
"16";15;0,2314375;89,6803120021972;11,6985860263991;0,578710405184413;41,2758769348671;32,1435965930868;15,7608384742433;0;0,362275;0,4424615765625;0,1952634234375;0;1
"17";16;0,252;101,378898028596;13,1391963048539;0,664388480671966;45,5139821875808;37,3197714098794;18,0451444311361;0;0,3376;0,46262016;0,19977984;0;1
"18";17;0,27175;114,51809433345;14,7728393571766;0,758864522623519;49,9497748600995;43,3982285067023;20,6700909666484;0;0,3139;0,46833186;0,21776814;0;1
"19";18;0,2920625;129,290933690627;15,6848139027518;0,897236349296074;54,5869691343172;50,31681984033;23,8871447159795;0;0,289525;0,47342501625;0,23704998375;0;1
"20";19;0,3113125;144,975747593379;20,6723329730461;1,04574801483184;59,1281148795114;57,7424031171185;27,6052295967486;0;0,266425;0,47752064625;0,25605435375;0;1
"21";20;0,326875;165,648080566425;22,8584203646201;1,24317733084753;64,6357411918552;67,6138689179027;32,8984704566667;0;0,24775;0,480311625;0,271938375;0;1
"22";21;0,3413125;188,506500931045;25,8369514742176;1,4627606314528;70,2989148371899;78,5930339481665;39,1145521456884;0;0,230425;0,48248504625;0,28708995375;0;1
"23";22;0,356;214,343452405262;27,3324797494885;1,71207948599274;76,2523943806365;91,0589766751634;46,5320813494626;0;0,214;0,4835472;0,3024528;0;1
"24";23;0,3705;241,675932154751;24,1704106985295;1,97641036703118;82,101545047027;104,275520727085;54,7988663806387;0;0,1995;0,4831818;0,3173182;0;1
"25";24;0,3874375;265,84634285328;26,6449377502854;2,20998441799227;86,9235419813837;115,95422327514;62,4685775967568;0;0,1825625;0,482328996875;0,335108503125;0;1
"26";25;0,406875;292,491280603566;28,6627240374103;2,46701693993011;91,7879084294201;128,805849372032;71,3975228021137;0;0,16725;0,478414875;0,354335125;0;1
"27";26;0,4225625;321,154004640976;7,67415637749741;2,74127041068045;96,581749024677;142,518522909549;81,55373270675;0;0,160975;0,47149009875;0,36753490125;0;1
"28";27;0,4388125;328,828161018473;17,0399766873509;2,81363618564544;97,8170963475446;146,136811657798;84,3742530131306;0;0,154475;0,46415094875;0,38137405125;0;1
"29";28;0,4535;345,868137705824;7,33785115268107;2,97181861256767;100,449346746323;154,04593300391;90,8728579555911;0;0,1486;0,45737208;0,39402792;0;1
"30";29;0,466125;353,205988858505;18,2992726983332;3,03894117745632;101,539751427612;157,402061248342;93,7641761825517;0;0,14355;0,451434795;0,405015205;0;1
"31";30;0,484125;371,505261556838;19,4963926987622;3,20415974584074;104,166612023457;165,662989667563;101,175659865818;0;0,13635;0,442793355;0,420856645;0;1
"32";31;0,4996875;391,001654255601;22,589532028983;3,37681720851039;106,824945167934;174,295862801046;109,380846286622;0;0,130125;0,43515496875;0,43472003125;0;1
